id_player;experiment_condition;turn_token;turn_number;position_clicked;card_clicked;time_game;time_until_match;match;game_ended;board_changed;robot_speech;wrong_card;subject
20;II;human;1;[0, 3];result_3;00:07;00:07;False;False;False;False;False;
20;II;human;2;[1, 0];france;00:09;00:09;False;False;False;geography;False;
20;II;human;3;[1, 2];result_4;00:10;00:10;False;False;False;False;False;
20;II;human;4;[0, 3];result_3;00:12;00:12;False;False;False;False;False;
20;II;human;5;[2, 1];equation_2;00:14;00:14;False;False;False;math;False;
20;II;human;6;[1, 2];result_4;00:16;00:16;False;False;False;math;False;
20;II;human;7;[3, 3];equation_4;00:19;00:19;False;False;False;False;False;
20;II;human;8;[2, 1];equation_2;00:29;00:29;False;False;False;math;False;
20;II;human;9;[1, 0];france;00:31;00:31;False;False;False;False;False;
20;II;human;10;[3, 0];paris;00:33;00:33;True;False;False;geography;False;
20;II;human;11;[0, 0];argentina;00:36;00:03;False;False;False;False;False;
20;II;human;12;[2, 1];equation_2;00:39;00:06;False;False;False;False;False;
20;II;human;13;[0, 2];result_2;00:42;00:09;False;False;False;False;False;
20;II;human;14;[2, 1];equation_2;00:44;00:11;True;False;False;False;False;
20;II;human;15;[1, 3];equation_3;00:47;00:03;False;False;False;False;False;
20;II;human;16;[3, 1];equation_1;00:50;00:06;False;False;False;math;False;
20;II;human;17;[0, 3];result_3;00:51;00:07;False;False;False;math;False;
20;II;human;18;[2, 2];buenos_aires;00:53;00:09;False;False;False;False;False;
20;II;human;19;[1, 2];result_4;00:56;00:12;False;False;False;False;False;
20;II;human;20;[3, 1];equation_1;01:01;00:17;False;False;False;False;False;
20;II;human;21;[0, 0];argentina;01:03;00:19;False;False;False;False;False;
20;II;human;22;[2, 2];buenos_aires;01:05;00:21;True;False;False;False;False;
20;II;human;23;[0, 1];spain;01:07;00:02;False;False;False;geography;False;
20;II;human;24;[3, 3];equation_4;01:10;00:05;False;False;False;False;False;
20;II;human;25;[2, 3];result_1;01:12;00:06;False;False;False;False;False;
20;II;human;26;[1, 3];equation_3;01:15;00:10;False;False;False;math;False;
20;II;math;27;[1, 3];equation_3;01:17;00:12;False;False;False;math;False;math
20;II;math;28;[3, 3];equation_4;01:19;00:14;False;False;True;False;True;math
20;II;human;29;[3, 2];italy;01:23;00:18;False;False;False;False;False;
20;II;human;30;[0, 3];madrid;01:27;00:22;False;False;False;geography;False;
20;II;human;31;[2, 0];equation_4;01:27;00:22;False;False;False;False;False;
20;II;human;32;[1, 1];rome;01:34;00:29;False;False;False;geography;False;
20;II;human;33;[3, 1];result_3;01:35;00:30;False;False;False;False;False;
20;II;human;34;[0, 1];equation_3;01:38;00:33;True;False;False;math;False;
20;II;human;35;[1, 3];result_4;01:39;00:01;False;False;False;math;False;
20;II;human;36;[3, 3];equation_1;01:41;00:03;False;False;False;math;False;
20;II;human;37;[1, 2];spain;01:43;00:05;False;False;False;geography;False;
20;II;human;38;[3, 2];italy;01:46;00:08;False;False;False;geography;False;
20;II;human;39;[1, 1];rome;01:47;00:09;False;False;False;geography;False;
20;II;human;40;[3, 2];italy;01:47;00:09;True;False;False;False;False;
20;II;geography;41;[0, 3];madrid;01:50;00:03;False;False;False;geography;False;geography
20;II;geography;42;[1, 3];result_4;01:52;00:05;False;False;True;False;True;geography
20;II;human;43;[2, 3];equation_1;01:56;00:09;False;False;False;math;False;
20;II;human;44;[2, 0];madrid;02:00;00:13;False;False;False;geography;False;
20;II;human;45;[3, 3];equation_4;02:01;00:14;False;False;False;math;False;
20;II;human;46;[0, 3];result_4;02:01;00:14;True;False;False;math;False;
20;II;human;47;[1, 3];spain;02:03;00:02;False;False;False;geography;False;
20;II;human;48;[2, 0];madrid;02:03;00:02;True;False;False;geography;False;
20;II;human;49;[2, 3];equation_1;02:04;00:01;False;False;False;False;False;
20;II;human;50;[1, 2];result_1;02:06;00:03;True;True;False;False;False;
