id_player;experiment_condition;turn_token;turn_number;position_clicked;card_clicked;time_game;time_until_match;match;game_ended;board_changed;robot_speech;wrong_card;subject
7;CS0;human;1;[2, 1];equation_1;0:3;0:3;False;False;False;False;False;
7;CS0;human;2;[1, 3];rome;0:5;0:5;False;False;False;geography;False;
7;CS0;human;3;[3, 2];equation_2;0:6;0:6;False;False;False;False;False;
7;CS0;human;4;[2, 3];equation_3;0:9;0:9;False;False;False;False;False;
7;CS0;human;5;[3, 3];argentina;0:11;0:11;False;False;False;geography;False;
7;CS0;human;6;[0, 0];france;0:11;0:11;False;False;False;geography;False;
7;CS0;human;7;[0, 1];madrid;0:12;0:12;False;False;False;False;False;
7;CS0;human;8;[0, 0];france;0:16;0:16;False;False;False;False;False;
7;CS0;human;9;[0, 2];result_3;0:17;0:17;False;False;False;math;False;
7;CS0;human;10;[0, 3];result_4;0:21;0:21;False;False;False;False;False;
7;CS0;human;11;[2, 3];equation_3;0:22;0:22;False;False;False;math;False;
7;CS0;human;12;[0, 1];madrid;0:28;0:28;False;False;False;False;False;
7;CS0;human;13;[0, 2];result_3;0:29;0:29;False;False;False;math;False;
7;CS0;human;14;[2, 3];equation_3;0:29;0:29;True;False;False;False;False;
7;CS0;human;15;[3, 0];result_1;0:31;0:2;False;False;False;False;False;
7;CS0;human;16;[2, 1];equation_1;0:33;0:4;True;False;False;math;False;
7;CS0;human;17;[3, 2];equation_2;0:33;0:0;False;False;False;math;False;
7;CS0;human;18;[0, 1];madrid;0:36;0:3;False;False;False;False;False;
7;CS0;human;19;[0, 3];result_4;0:37;0:4;False;False;False;False;False;
7;CS0;human;20;[3, 2];equation_2;0:39;0:6;False;False;True;False;False;
7;CS0;human;21;[2, 0];result_2;0:41;0:8;False;False;False;math;False;
7;CS0;human;22;[1, 2];france;0:42;0:9;False;False;False;False;False;
7;CS0;human;23;[1, 1];equation_4;0:43;0:10;False;False;False;False;False;
7;CS0;human;24;[1, 3];result_4;0:50;0:17;True;False;False;False;False;
7;CS0;human;25;[3, 2];spain;0:52;0:2;False;False;False;False;False;
7;CS0;human;26;[2, 2];paris;0:53;0:3;False;False;False;geography;False;
7;CS0;human;27;[3, 1];madrid;0:54;0:4;False;False;False;geography;False;
7;CS0;human;28;[3, 2];spain;0:54;0:4;True;False;False;geography;False;
7;CS0;human;29;[3, 3];rome;0:55;0:1;False;False;False;geography;False;
7;CS0;human;30;[0, 3];buenos_aires;0:55;0:1;False;False;False;False;False;
7;CS0;human;31;[2, 2];paris;0:56;0:2;False;False;False;geography;False;
7;CS0;human;32;[2, 0];result_2;0:56;0:2;False;False;False;math;False;
7;CS0;human;33;[1, 0];equation_2;0:57;0:3;False;False;False;False;False;
7;CS0;human;34;[2, 0];result_2;1:0;0:6;True;False;False;math;False;
7;CS0;human;35;[0, 0];italy;1:0;0:0;False;False;False;geography;False;
7;CS0;human;36;[3, 3];rome;1:0;0:0;True;False;False;geography;False;
7;CS0;human;37;[0, 1];argentina;1:1;0:1;False;False;False;False;False;
7;CS0;human;38;[0, 3];buenos_aires;1:3;0:3;True;False;False;geography;False;
7;CS0;human;39;[1, 2];france;1:3;0:0;False;False;False;geography;False;
7;CS0;human;40;[2, 2];paris;1:3;0:0;True;True;False;False;False;
