id_player;experiment_condition;turn_token;turn_number;position_clicked;card_clicked;time_game;time_until_match;match;game_ended;board_changed;robot_speech;wrong_card;subject
6;CC;human;1;[1, 2];spain;00:02;00:02;False;False;False;False;False;
6;CC;human;2;[3, 3];paris;00:05;00:05;False;False;False;geography;False;
6;CC;human;3;[2, 1];argentina;00:06;00:06;False;False;False;False;False;
6;CC;human;4;[0, 1];result_4;00:07;00:07;False;False;False;False;False;
6;CC;human;5;[0, 3];rome;00:10;00:10;False;False;False;False;False;
6;CC;human;6;[0, 0];buenos_aires;00:12;00:12;False;False;False;geography;False;
6;CC;human;7;[3, 1];equation_1;00:14;00:14;False;False;False;False;False;
6;CC;math;8;[0, 2];equation_3;00:23;00:23;False;False;False;False;False;math
6;CC;math;9;[3, 0];madrid;00:24;00:24;False;False;False;False;False;math
6;CC;human;10;[0, 1];result_4;00:30;00:30;False;False;False;False;False;
6;CC;human;11;[0, 2];equation_3;00:32;00:32;False;False;False;False;False;
6;CC;human;12;[3, 2];result_1;00:34;00:34;False;False;False;math;False;
6;CC;math;13;[3, 1];equation_1;00:35;00:35;False;False;False;math;False;math
6;CC;math;14;[3, 2];result_1;00:37;00:37;True;False;False;math;False;math
6;CC;human;15;[0, 2];equation_3;00:42;00:05;False;False;False;math;False;
6;CC;human;16;[2, 0];result_3;00:48;00:11;True;False;False;math;False;
6;CC;human;17;[0, 3];rome;00:50;00:02;False;False;False;False;False;
6;CC;human;18;[3, 0];madrid;00:51;00:03;False;False;False;False;False;
6;CC;human;19;[0, 1];result_4;00:54;00:06;False;False;False;False;False;
6;CC;human;20;[2, 3];equation_2;00:55;00:07;False;False;False;False;False;
6;CC;human;21;[1, 3];france;00:57;00:09;False;False;False;False;False;
6;CC;human;22;[0, 0];buenos_aires;00:59;00:11;False;False;True;False;False;
6;CC;human;23;[1, 2];result_2;01:01;00:13;False;False;False;math;False;
6;CC;geography;24;[2, 1];buenos_aires;01:01;00:13;False;False;False;geography;False;geography
6;CC;geography;25;[2, 2];madrid;01:02;00:14;False;False;False;False;False;geography
6;CC;math;26;[3, 0];france;01:07;00:19;False;False;False;geography;False;math
6;CC;math;27;[1, 1];italy;01:08;00:20;False;False;False;False;False;math
6;CC;human;28;[0, 3];spain;01:12;00:24;False;False;False;False;False;
6;CC;human;29;[1, 0];result_4;01:15;00:27;False;False;False;math;False;
6;CC;human;30;[2, 3];equation_2;01:15;00:27;False;False;False;False;False;
6;CC;human;31;[1, 3];argentina;01:17;00:29;False;False;False;geography;False;
6;CC;human;32;[2, 2];madrid;01:18;00:30;False;False;False;False;False;
6;CC;human;33;[2, 1];buenos_aires;01:20;00:32;False;False;False;False;False;
6;CC;human;34;[0, 1];paris;01:22;00:34;False;False;True;False;False;
6;CC;math;35;[0, 0];rome;01:23;00:35;False;False;False;False;False;math
6;CC;human;36;[2, 3];equation_2;01:34;00:46;False;False;False;False;False;math
6;CC;human;37;[1, 3];buenos_aires;01:35;00:47;False;False;False;False;False;
6;CC;human;38;[1, 1];paris;01:37;00:49;False;False;False;False;False;
6;CC;human;39;[2, 2];result_4;01:38;00:50;False;False;False;False;False;
6;CC;human;40;[0, 0];rome;01:39;00:51;False;False;False;geography;False;
6;CC;human;41;[0, 1];madrid;01:40;00:52;False;False;False;False;False;
6;CC;human;42;[3, 0];argentina;01:42;00:54;False;False;False;geography;False;
6;CC;geography;43;[1, 3];buenos_aires;01:43;00:55;False;False;False;geography;False;geography
6;CC;geography;44;[3, 0];argentina;01:44;00:56;True;False;False;False;False;geography
6;CC;human;45;[1, 0];result_2;01:48;00:04;False;False;False;math;False;
6;CC;human;46;[0, 0];rome;01:48;00:04;False;False;False;False;False;
6;CC;human;47;[1, 2];equation_4;01:50;00:06;False;False;False;math;False;
6;CC;human;48;[1, 0];result_2;01:55;00:11;False;False;False;math;False;
6;CC;math;49;[2, 2];result_4;01:56;00:12;False;False;False;math;False;math
6;CC;math;50;[1, 2];equation_4;01:57;00:13;True;False;False;False;False;math
6;CC;human;51;[3, 3];italy;02:01;00:04;False;False;False;geography;False;
6;CC;human;52;[1, 0];result_2;02:01;00:04;False;False;False;False;False;
6;CC;human;53;[0, 3];spain;02:03;00:06;False;False;False;geography;False;
6;CC;human;54;[0, 1];madrid;02:04;00:07;True;False;False;geography;False;
6;CC;human;55;[1, 1];paris;02:04;00:00;False;False;False;geography;False;
6;CC;human;56;[3, 3];italy;02:05;00:01;False;False;True;False;False;
6;CC;geography;57;[2, 1];france;02:06;00:02;False;False;False;geography;False;geography
6;CC;geography;58;[2, 3];paris;02:07;00:03;True;False;False;False;False;geography
6;CC;human;59;[0, 0];rome;02:11;00:04;False;False;False;geography;False;
6;CC;human;60;[3, 3];italy;02:11;00:04;True;False;False;geography;False;
6;CC;human;61;[1, 1];equation_2;02:15;00:04;False;False;False;math;False;
6;CC;human;62;[1, 0];result_2;02:15;00:04;True;True;False;False;False;
